idfasenotadisciplinaturma,idturma_x,idfasenota,iddisciplina_x,conteudoprogramatico,idperiodo,idserie,numerofase,nomefase,cabecboletim,imprimirboletimnotaparcial,imprimirboletimnpnaoconfirmada,imprimirboletimnota,imprimirboletimfaltas,stfaseinformada,stcalculardisciplinacomposta,idformulacomposicaonota,idformulanota,mediaminimaaprovacao,valorarredondamentomedia,idformulaaprovacao,idformulafalta,idfasenotaaprovacao,idfasenotareprovacao,datainicioexibicao,numeroordemexibicao,numerosemanasletivas,stcalcularsituacaogeral,idformulaaprovacaofrequencia,valornotamaxima,datainicialperiodoaula,datafinalperiodoaula,stcalcdisccomputilizaformulafn,datalimitedigitacaonota,numerodiasletivos,stdispensarnotaautomatica,tipodispensaautomatica,stconfirmardispensaautomatica,situacaoreprovadofrequencia,situacaoaprovado,situacaoreprovado,stfasenotasemprecalcular,tipoinformada,stpermiteprofessorimportarpadraoavaliacao,stpermiteprofessorinserireditaravaliacao,stpermiteprofessorinserirbloco,iddisciplina_y,idturma_y,idaluno,nota01,nota02,nota03,nota04,nota05,nota06,nota07,nota08,nota09,nota10,idformulacomposicao,stnotaconfirmada,notafase,faltas,quantaulasdadas,_nota01,stnotafaseexibirdisp,idfasenotaaluno,dt_pst
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,744,321,,,,,,,,,,,91.0,false,,0.0,,,false,165737,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,330,,,,,,,,,,,91.0,false,,0.0,,,false,165738,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,744,1396,,,,,,,,,,,91.0,false,,0.0,,,false,165739,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,159,,,,,,,,,,,91.0,false,,0.0,,,false,165740,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,549,,,,,,,,,,,91.0,false,,0.0,,,false,165741,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,1447,,,,,,,,,,,91.0,false,,0.0,,,false,165742,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,571,,,,,,,,,,,91.0,false,,0.0,,,false,165743,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,1167,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165744,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,1435,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165745,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,1077,,,,,,,,,,,91.0,false,,0.0,,,false,165746,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,677,1078,,,,,,,,,,,91.0,false,,0.0,,,false,165747,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,213,,,,,,,,,,,91.0,false,,0.0,,,false,165748,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,996,,,,,,,,,,,91.0,false,,0.0,,,false,165749,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,1398,,,,,,,,,,,91.0,false,,0.0,,,false,165750,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,172,,,,,,,,,,,91.0,false,,0.0,,,false,165751,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,163,,,,,,,,,,,91.0,false,,0.0,,,false,165752,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,429,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165753,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,677,1580,,,,,,,,,,,91.0,false,,0.0,,,false,165754,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,677,1799,,,,,,,,,,,91.0,false,,0.0,,,false,165755,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,1566,,,,,,,,,,,91.0,false,,0.0,,,false,165756,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,233,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165757,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,232,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165758,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,408,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165759,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,310,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165760,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,537,,,,,,,,,,,91.0,false,,0.0,,,false,165761,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,1009,,,,,,,,,,,91.0,false,,0.0,,,false,165762,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,781,,,,,,,,,,,91.0,false,,0.0,,,false,165763,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,1093,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165764,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,181,,,,,,,,,,,91.0,false,,0.0,,,false,165765,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,182,,,,,,,,,,,91.0,false,,0.0,,,false,165766,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,337,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165767,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,1452,,,,,,,,,,,91.0,false,,0.0,,,false,165768,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,289,,,,,,,,,,,91.0,false,,0.0,,,false,165769,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,276,,,,,,,,,,,91.0,false,,0.0,,,false,165770,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,1285,,,,,,,,,,,91.0,false,,0.0,,,false,165771,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,739,1551,,,,,,,,,,,91.0,false,,0.0,,,false,165772,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,1202,,,,,,,,,,,91.0,false,,0.0,,,false,165773,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,176,,,,,,,,,,,91.0,false,,0.0,,,false,165774,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,1708,,,,,,,,,,,91.0,false,,0.0,,,false,165775,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,1032,,,,,,,,,,,91.0,false,,0.0,,,false,165776,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,1456,,,,,,,,,,,91.0,false,,0.0,,,false,165777,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,887,,,,,,,,,,,91.0,false,,0.0,,,false,165778,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,1451,,,,,,,,,,,91.0,false,,0.0,,,false,165779,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,1434,,,,,,,,,,,91.0,false,,0.0,,,false,165780,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,1400,,,,,,,,,,,91.0,false,,0.0,,,false,165781,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,1466,,,,,,,,,,,91.0,false,,0.0,,,false,165782,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,204,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165783,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,186,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165784,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,274,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165785,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,562,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165786,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,219,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165787,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,246,,,,,,,,,,,91.0,false,,0.0,,,false,165788,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,324,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165789,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,412,,,,,,,,,,,91.0,false,,0.0,,,false,165790,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,499,,,,,,,,,,,91.0,false,,0.0,,,false,165791,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,1457,,,,,,,,,,,91.0,false,,0.0,,,false,165792,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,879,,,,,,,,,,,91.0,false,,0.0,,,false,165793,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,564,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165794,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,271,,,,,,,,,,,91.0,false,,0.0,,,false,165795,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,267,,,,,,,,,,,91.0,false,,0.0,,,false,165796,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,832,,,,,,,,,,,91.0,false,,0.0,,,false,165797,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,202,,,,,,,,,,,91.0,false,,0.0,,,false,165798,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,657,569,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,165799,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,250,,,,,,,,,,,91.0,false,,0.0,,,false,165800,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,439,,,,,,,,,,,91.0,false,,0.0,,,false,165801,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,424,,,,,,,,,,,91.0,false,,0.0,,,false,165802,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,566,,,,,,,,,,,91.0,false,,0.0,,,false,165803,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,859,,,,,,,,,,,91.0,false,,0.0,,,false,165804,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,199,,,,,,,,,,,91.0,false,,0.0,,,false,165805,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,142,,,,,,,,,,,91.0,false,,0.0,,,false,165806,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,403,,,,,,,,,,,91.0,false,,0.0,,,false,165807,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,311,,,,,,,,,,,91.0,false,,0.0,,,false,165808,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,201,,,,,,,,,,,91.0,false,,0.0,,,false,165809,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,346,,,,,,,,,,,91.0,false,,0.0,,,false,165810,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,346,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,165811,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,201,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,165812,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,656,311,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,165813,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,656,403,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,165814,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,656,142,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,165815,2025-02-09
3,743,971,4,avaliação diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,199,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,165816,2025-02-09
