nome,instituicao_ensino_aluno,idade_aluno,anos_pm,fase,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,dt_pst
ALUNO-678,Escola Pública,10,1,2F,Não,4.72222,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0,4.5,7.5,0,7.5,6.6111,10,2020,2025-01-19
ALUNO-680,Escola Pública,17,1,7B,Não,7.079375000000001,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.5,7.6,5.625,6.5,6.71875,6.375,10,2020,2025-01-19
ALUNO-681,Escola Pública,13,2,2H,Não,5.648752,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,7.9,5,1.25,4.6875,7.75,5,2020,2025-01-19
ALUNO-682,Escola Pública,10,0,1A,Não,8.138752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.6,7.5,9,7.1875,7.75,5,2020,2025-01-19
ALUNO-683,Escola Pública,10,1,0G,Não,7.301666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.9166799999999995,9.8,5,10,2.5,6.99999,5,2020,2025-01-19
ALUNO-684,Escola Pública,12,2,1R,Não,7.867223333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.000020000000001,8.1,7.5,9.5,5.416666666666666,7.777773333333332,5,2020,2025-01-19
ALUNO-685,Escola Pública,8,1,0F,Não,7.730002000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.9,7.5,9.5,2.5,5,10,2020,2025-01-19
ALUNO-686,Escola Pública,11,2,0D,Não,7.767919,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.000020000000001,8.6,5,9,7.8125,7.333335,5,2020,2025-01-19
ALUNO-688,Escola Pública,17,2,7B,Não,6.893959333333333,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.25001,7.6,5.625,4.666666666666667,7.03125,7.75,10,2020,2025-01-19
ALUNO-689,Rede Decisão/União,11,3,2B,Sim,7.776669999999999,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.3,5,5.5,5,9.58334,10,2020,2025-01-19
ALUNO-691,Escola Pública,11,1,1C,Não,7.694168666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.00002,9.2,6.25,9,7.291666666666667,7.5,5,2020,2025-01-19
ALUNO-693,Escola Pública,8,0,0H,Não,8.25,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,10,7.5,10,2.5,6.99999,10,2020,2025-01-19
ALUNO-695,Escola Pública,8,0,0C,Não,8.631250000000001,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,10,7.5,9,7.8125,6.99999,10,2020,2025-01-19
ALUNO-696,Escola Pública,12,1,2G,Sim,7.778336,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,9.6,7.5,6.5,7.916666666666668,8.833336666666666,5,2020,2025-01-19
ALUNO-698,Escola Pública,16,0,5B,Não,7.008611666666667,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,8.8,5.625,5.333333333333333,8.333333333333334,7.888893333333335,5,2020,2025-01-19
ALUNO-699,Escola Pública,12,1,2P,Não,6.792780666666667,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,4.7,7.5,6.5,7.916666666666668,8.055560000000002,5,2020,2025-01-19
ALUNO-700,Escola Pública,11,1,2F,Não,6.966111333333335,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,6.9,7.5,4.5,7.916666666666668,6.222213333333333,10,2020,2025-01-19
ALUNO-702,Escola Pública,9,1,1E,Não,8.818057333333334,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.5,7.5,10,7.291666666666667,7.944443333333333,10,2020,2025-01-19
ALUNO-703,Escola Pública,13,1,2D,Não,8.340419,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,9.9,7.5,9.5,8.4375,7.583335,5,2020,2025-01-19
ALUNO-704,Escola Pública,11,2,2D,Não,7.590002,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.7,7.5,3.5,7.5,7.75,10,2020,2025-01-19
ALUNO-707,Escola Pública,14,1,2C,Não,7.794168000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.7,7.5,8,7.708333333333334,7.666663333333333,5,2020,2025-01-19
ALUNO-708,Escola Pública,10,1,1H,Não,8.004724,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.1,7.5,10,7.291666666666667,7.777776666666667,5,2020,2025-01-19
ALUNO-710,Rede Decisão/União,10,2,2B,Não,8.431669,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.500020000000001,8.2,6.25,9,7.5,8.333335,10,2020,2025-01-19
ALUNO-712,Escola Pública,11,0,1B,Não,7.588752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.6,7.5,7.5,7.1875,7.75,5,2020,2025-01-19
ALUNO-713,Escola Pública,11,1,2J,Não,6.066944666666666,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,5.83334,6.8,7.5,1.5,5.624999999999999,7.555553333333333,10,2020,2025-01-19
ALUNO-714,Escola Pública,16,2,7A,Não,5.550414999999999,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.5,2.7,4.375,4.5,6.5625,6.333325,10,2020,2025-01-19
ALUNO-716,Escola Pública,9,1,2G,Não,7.709168666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.9,7.5,3.5,8.125,7.833333333333333,10,2020,2025-01-19
ALUNO-718,Escola Pública,14,1,2N,Não,5.546668666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,7.4,4.375,0,7.291666666666667,7.5,5,2020,2025-01-19
ALUNO-719,Escola Pública,10,3,2F,Não,5.688333333333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,5.4,4.375,1.5,7.708333333333334,6.49999,10,2020,2025-01-19
ALUNO-720,Escola Pública,17,1,5L,Não,6.325276333333333,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.24999,7.3,6.25,4,7.708333333333334,7.72222,5,2020,2025-01-19
ALUNO-721,Escola Pública,12,1,1G,Não,5.660002,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,7.3,5,4,2.5,7,5,2020,2025-01-19
ALUNO-724,Escola Pública,11,1,2R,Não,7.861945333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.9166799999999995,9.4,7.5,6,7.291666666666667,8.055553333333332,10,2020,2025-01-19
ALUNO-725,Escola Pública,11,2,2M,Não,6.730835000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,3.3,5,7,6.875,7.916665,10,2020,2025-01-19
ALUNO-731,Escola Pública,17,1,5L,Não,6.437778666666668,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,7.8,3.125,4.333333333333333,7.708333333333334,7.555553333333333,5,2020,2025-01-19
ALUNO-732,Escola Pública,14,2,4L,Não,7.851389666666667,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7,7.5,7.666666666666667,8.541666666666666,7.611113333333334,10,2020,2025-01-19
ALUNO-733,Escola Pública,11,2,2M,Não,7.044585,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.9,8.125,2.5,7.1875,7.916665,10,2020,2025-01-19
ALUNO-737,Escola Pública,11,1,2N,Não,8.070001999999999,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.6,7.5,6.5,7.5,7.5,10,2020,2025-01-19
ALUNO-738,Escola Pública,12,2,2R,Não,7.458336000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,9,6.875,6,8.541666666666668,8.333336666666668,5,2020,2025-01-19
ALUNO-739,Rede Decisão/União,13,4,3A,Sim,8.703753666666667,A,Topázio,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.000020000000001,7.3,10,8.333333333333334,8.4375,8.666675,10,2020,2025-01-19
ALUNO-740,Escola Pública,10,0,0D,Não,7.940418,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,9.4,8.125,10,7.8125,5.83333,5,2020,2025-01-19
ALUNO-743,Rede Decisão/União,8,0,0H,Não,7.993333000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.8,5,10,2.5,6.916655,10,2020,2025-01-19
ALUNO-744,Escola Pública,17,1,6C,Não,5.075208833333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.41667,4.6,5,2.6666666666666665,6.71875,7.0416675,5,2020,2025-01-19
ALUNO-745,Escola Pública,15,1,4L,Não,5.955279,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,5.7,7.5,2,8.125,7.38889,5,2020,2025-01-19
ALUNO-746,Rede Decisão/União,10,2,2F,Sim,8.890836,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.1,7.5,9,8.541666666666666,8.833336666666666,10,2020,2025-01-19
ALUNO-747,Escola Pública,13,1,3B,Não,8.154376000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,9.1,5.625,8,7.96875,7.91667,10,2020,2025-01-19
ALUNO-749,Escola Pública,14,2,4L,Não,6.502500333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.58335,3.7,7.5,5.333333333333333,8.541666666666666,5.666659999999999,10,2020,2025-01-19
ALUNO-750,Escola Pública,16,0,4B,Não,5.549445666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,6.4,6.875,0,8.125,6.555553333333332,5,2020,2025-01-19
ALUNO-753,Escola Pública,12,1,3E,Não,6.485277,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,6.6,7.5,2.3333333333333335,8.125,6.722216666666666,10,2020,2025-01-19
ALUNO-755,Escola Pública,13,3,3L,Não,7.735417,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7.5,5,8,8.4375,7.5,10,2020,2025-01-19
ALUNO-756,Escola Pública,14,1,2B,Não,7.4341680000000006,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.9,7.5,9,4.375,6.33333,5,2020,2025-01-19
ALUNO-757,Escola Pública,13,3,3A,Não,6.240207333333333,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,5.41666,4.3,7.5,4.666666666666667,7.96875,6.791665,10,2020,2025-01-19
ALUNO-758,Escola Pública,11,0,2L,Não,7.436114000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.5,7.5,4.25,7.916666666666666,8.222226666666666,10,2020,2025-01-19
ALUNO-760,Escola Pública,7,0,0G,Não,8.641250000000001,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.8,7.5,10,7.8125,6.24999,10,2020,2025-01-19
ALUNO-766,Escola Pública,15,0,4B,Não,6.824446333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,7.4,7.5,3.6666666666666665,8.749999999999998,8.055560000000002,5,2020,2025-01-19
ALUNO-767,Escola Pública,13,2,3L,Não,7.096875,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,5,7.5,7,7.96875,6.16666,10,2020,2025-01-19
ALUNO-768,Rede Decisão/União,14,3,3G,Sim,7.7272240000000005,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.9166799999999995,9.9,4.375,7.666666666666667,7.291666666666667,8.77778,5,2020,2025-01-19
